Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Пламя Стихий,Температура вдоха Истока,Температура выдоха Истока,Приток давления Выдоха Истока,Давление вдоха Истока,Давление выдоха Истока,Древний Ветер,Печать Чародея,Эмульсия Истока,Дыхание Истока,Гармония Бессмертия,Полная сила потока,Более полная сила потока,Общая сила ядра,Общее давление на выходе,Магическая производительность,Эффективность ядра,Магическая мощность,Степень износа,Расхождение в стабильности магии,Баланс угасания магии,Коэффициент сжатия,ΔТемпературы,Степень износа магических истоков
4.161,6.17328,14722.862,162.04994641673406,7778.879,649.58,736,646.0925760368664,1.659,1.394603,8.955,0.1013,17.587,0.348,0.962,0.982,227.568,14950.429999999998,2385838.99820097,10.614,17.739310339730086,6855859.188262598,-319.20713423999985,0.9796334011222368,0.020000000000000018,0.0032397688100452337,6.421182228921062,-89.90742396313362,0.9796334011222368
5.14,7.7166,21633.633,201.5144238916188,8489.481,718.093,736,641.329,2.08,1.394603,11.135,1.026,25.687,0.508,0.962,0.982,350.522,21984.155000000002,4359489.090677713,13.215,15.190157477324771,8581671.43665265,-120.21363054000025,0.9796334011222368,0.020000000000000018,0.002591815048044584,7.984351102069907,-94.67100000000005,0.9796334011222368
6.175,9.25992,29791.349,241.63507535208336,8822.508,786.172,736,646.0925760368664,2.504,1.394603,13.283,0.1013,34.938,0.692,0.962,0.982,492.4,30283.749,7198634.860455213,15.786999999999999,13.381387281303267,10402651.530946458,548.1092318880002,0.9796334011222368,0.020000000000000018,0.002159845873375152,9.52457437708079,-89.90742396313362,0.9796334011222368
7.148,10.80324,38986.138,280.44725347232776,9129.966,839.247,736,646.0925760368664,2.967,1.394603,15.598,0.1013,44.878,0.889,0.962,0.982,664.5,39650.638,10933555.32559315,18.565,12.152125982885025,12298712.400858581,1704.0179133949996,0.9796334011222368,0.020000000000000018,0.001851296462895843,11.184544992374175,-89.90742396313362,0.9796334011222368
8.206,12.34656,50996.821,323.33166870991033,9313.789,936.733,736,736.726,3.579,1.394603,18.523,1.041,61.291,1.213,0.962,0.982,876.122,51872.94300000001,16488887.232830599,22.102,10.178532563052057,13593476.695359645,5381.596729157999,0.9796334011222368,0.020000000000000018,0.001619884405035737,13.28191607217251,0.7259999999999991,0.9796334011222368
9.3,13.88988,72767.078,372.8450538860776,9769.984,1095.503,736,646.0925760368664,4.504,1.394603,22.697,0.1013,90.866,1.799,0.962,0.982,1289.918,74056.996,27130845.11804241,27.201,7.720889382561373,15081070.103687773,17592.135144296997,0.9796334011222368,0.020000000000000018,0.001439897248921951,16.274882529293283,-89.90742396313362,0.9796334011222368
1.138,1.54332,1140.684,144.86627235963888,6694.293,476.773,736,646.0925760368664,1.134,1.394603,6.108,0.1013,0.0,0.095,0.962,0.983,18.942,1159.626,165246.6390202823,7.241999999999999,16.24547366711003,1739438.3036456683,-178.34558372999996,0.9786368259431701,0.02100000000000002,0.013607029001528726,4.379741044584014,-89.90742396313362,0.9786368259431701
2.088,3.08664,3586.33,141.0520647189155,6803.042,537.96,736,646.0925760368664,1.22,1.394603,6.608,0.1013,20.576,0.181,0.962,0.983,45.578,3631.908,505859.2512633882,7.827999999999999,17.053259659086596,2794802.4916238007,-280.5965387199999,0.9786368259431701,0.02100000000000002,0.0068035145009847815,4.738266015489712,-89.90742396313362,0.9786368259431701
3.144,4.6299600000000005,8378.558,145.22053929120867,7104.79,593.849,736,646.0925760368664,1.389,1.394603,7.521,0.1013,12.609,0.25,0.962,0.983,120.704,8499.262,1216738.711242671,8.91,18.519839992592065,4866954.843023902,-316.6413524999999,0.9786368259431701,0.02100000000000002,0.004535676334038836,5.392932612363518,-89.90742396313362,0.9786368259431701
4.161,6.17328,14723.011,162.04994641673406,7780.882,648.697,736,646.0925760368664,1.658,1.394603,8.946,0.1013,17.545,0.347,0.962,0.983,227.572,14950.583,2385863.143642986,10.604,17.790432271530136,6875686.290937803,-321.23907116399994,0.9786368259431701,0.02100000000000002,0.0034017572505474956,6.41472877944476,-89.90742396313362,0.9786368259431701
5.14,7.7166,21633.81,201.51463333112903,8490.39,717.117,736,646.0925760368664,2.08,1.394603,11.123,0.1013,25.631,0.507,0.962,0.983,350.538,21984.348,4359529.289705313,13.203,15.22011834019327,8598677.098314486,-126.40131024300025,0.9786368259431701,0.02100000000000002,0.002721405800446813,7.97574650276817,-89.90742396313362,0.9786368259431701
6.175,9.25992,29791.7,241.63350455575653,8823.539,785.063,736,646.0925760368664,2.503,1.394603,13.269,0.1013,34.865,0.69,0.962,0.983,492.454,30284.154000000002,7198672.877673732,15.772,13.420173911098525,10432859.2414934,533.9369288399998,0.9786368259431701,0.02100000000000002,0.0022678381670439094,9.514535677895429,-89.90742396313362,0.9786368259431701
7.148,10.80324,38985.723,280.44725347232776,9130.473,838.213,736,646.0925760368664,2.967,1.394603,15.581,0.1013,44.796,0.887,0.962,0.983,664.454,39650.176999999996,10933438.939982958,18.548,12.17952649242621,12326312.219560685,1681.6160441879993,0.9786368259431701,0.02100000000000002,0.0019438612860406353,11.17235514336338,-89.90742396313362,0.9786368259431701
8.206,12.34656,50996.823,323.3321923086859,9314.155,935.7,736,646.0925760368664,3.578,1.394603,18.502,0.1013,61.195,1.211,0.962,0.983,875.966,51872.789,16488914.581368014,22.08,10.195342691148197,13615949.281590767,5339.754336000001,0.9786368259431701,0.02100000000000002,0.0017008786252875239,13.26685802339447,-89.90742396313362,0.9786368259431701
9.3,13.88988,72767.532,372.8458916441186,9770.783,1094.613,736,646.0925760368664,4.503,1.394603,22.67,0.1013,90.76,1.797,0.962,0.983,1290.11,74057.642,27131075.351281933,27.173000000000002,7.729482470354508,15097982.943668412,17511.030115053003,0.9786368259431701,0.02100000000000002,0.0015118921113680486,16.255522180864375,-89.90742396313362,0.9786368259431701
1.138,1.54332,1460.676,145.84885782192663,6703.38,485.711,736,646.0925760368664,1.147,1.394603,6.178,0.1013,0.0,0.106,0.962,0.984,20.054,1480.73,213037.9262479005,7.325,14.559622627773942,2009791.7551596353,-194.33689404999998,0.9776422763234103,0.02200000000000002,0.014254982763506285,4.4299345405108115,-89.90742396313362,0.9776422763234103
2.088,3.08664,3563.602,141.0675632426732,6805.628,536.447,736,646.0925760368664,1.22,1.394603,6.595,0.1013,20.701,0.179,0.962,0.984,45.63,3609.232,502708.6505067167,7.8149999999999995,17.243798873048156,2808428.213552368,-279.151698405,0.9776422763234103,0.02200000000000002,0.007127491381984057,4.728944366246164,-89.90742396313362,0.9776422763234103
3.144,4.6299600000000005,8378.65,145.2206440109638,7107.358,593.038,736,583.591,1.389,1.394603,7.513,1.02,12.576,0.249,0.962,0.984,120.692,8499.341999999999,1216752.948942462,8.902,18.594216860002323,4886558.0259189,-316.88928327599996,0.9776422763234103,0.02200000000000002,0.004751660921374018,5.387196212829027,-152.409,0.9776422763234103
4.161,6.17328,14723.205,162.0500511364892,7782.891,647.817,736,646.0925760368664,1.658,1.394603,8.937,0.1013,17.503,0.346,0.962,0.984,227.552,14950.757,2385896.1231430136,10.594999999999999,17.841849705826057,6895653.533102452,-323.2674142099999,0.9776422763234103,0.02200000000000002,0.003563745691049757,6.408275329968457,-89.90742396313362,0.9776422763234103
5.14,7.7166,21634.214,201.51463333112903,8491.305,716.145,736,646.0925760368664,2.08,1.394603,11.112,0.1013,25.576,0.506,0.962,0.984,350.534,21984.748,4359610.7016171785,13.192,15.250197625444624,8615831.424418172,-132.53514296000012,0.9776422763234103,0.02200000000000002,0.0028509965528490423,7.967858953408245,-89.90742396313362,0.9776422763234103
6.175,9.25992,29791.947,241.63151488040927,8824.566,783.958,736,646.0925760368664,2.503,1.394603,13.255,0.1013,34.793,0.689,0.962,0.984,492.516,30284.463,7198673.284846865,15.758000000000001,13.43965166713503,10448001.863283113,520.6925709959997,0.9776422763234103,0.02200000000000002,0.002375830460712667,9.50449697871007,-89.90742396313362,0.9776422763234103
7.148,10.80324,38985.387,280.447462911838,9130.981,837.183,736,646.0925760368664,2.966,1.394603,15.564,0.1013,44.715,0.885,0.962,0.984,664.42,39649.807,10933352.874786152,18.53,12.2070508460783,12354071.043560162,1659.30507615,0.9776422763234103,0.02200000000000002,0.0020364261091854272,11.160165294352586,-89.90742396313362,0.9776422763234103
8.206,12.34656,50996.733,323.3321923086859,9314.519,934.669,736,736.396,3.577,1.394603,18.481,1.041,61.098,1.21,0.962,0.984,875.956,51872.689,16488885.481470708,22.058,10.203768594198037,13627178.082733877,5302.511370419999,0.9776422763234103,0.02200000000000002,0.0017818728455393108,13.251799974616432,0.39599999999995816,0.9776422763234103
9.3,13.88988,72769.302,372.8452633255878,9771.593,1093.732,736,646.0925760368664,4.502,1.394603,22.643,0.1013,90.656,1.795,0.962,0.984,1289.496,74058.798,27131689.56620922,27.145,7.7380947070898,15115147.389803736,17430.5900763,0.9776422763234103,0.02200000000000002,0.0015838869738141461,16.236161832435467,-89.90742396313362,0.9776422763234103
1.138,1.54332,1869.48,146.88767779271365,6712.898,497.438,736,556.228,1.164,1.394603,6.27,1.019,0.0,0.119,0.962,0.985,21.244,1890.724,274603.5758799223,7.433999999999999,12.969075619353719,2307593.072682042,-211.04291905199997,0.9766497460937411,0.02300000000000002,0.014902936525483844,4.4959031351574605,-179.77200000000005,0.9766497460937411
2.088,3.08664,3436.135,141.1819172152639,6808.852,531.565,736,646.0925760368664,1.215,1.394603,6.567,0.1013,19.666,0.173,0.962,0.985,46.004,3482.139,485120.12711047084,7.782,17.841849700669453,2804162.5828326857,-275.2279784099999,0.9766497460937411,0.02300000000000002,0.007451468262983332,4.708866967875445,-89.90742396313362,0.9766497460937411
3.144,4.6299600000000005,8378.78,145.2206440109638,7109.929,592.229,736,646.0925760368664,1.389,1.394603,7.506,0.1013,12.542,0.248,0.962,0.985,120.696,8499.476,1216771.8276261834,8.895,18.669193540859197,4906338.012643345,-317.15307515999984,0.9766497460937411,0.02300000000000002,0.004967645508709201,5.382176863236348,-89.90742396313362,0.9766497460937411
4.161,6.17328,14723.232,162.0500511364892,7784.888,646.938,736,646.0925760368664,1.658,1.394603,8.928,0.1013,17.46,0.346,0.962,0.985,227.58,14950.812,2385900.498494394,10.586,17.841849705826057,6895666.17862667,-326.21237487200005,0.9766497460937411,0.02300000000000002,0.003725734131552019,6.401821880492155,-89.90742396313362,0.9766497460937411
5.14,7.7166,21634.31,201.5149474903944,8492.212,715.174,736,646.0925760368664,2.079,1.394603,11.1,0.1013,25.52,0.505,0.962,0.985,350.576,21984.886000000002,4359636.843640915,13.179,15.280396036578137,8632944.243124,-138.60525627000015,0.9766497460937411,0.02300000000000002,0.0029805873052512716,7.959254354106509,-89.90742396313362,0.9766497460937411
6.175,9.25992,29792.261,241.6300488038376,8825.596,782.855,736,646.0925760368664,2.503,1.394603,13.241,0.1013,34.72,0.687,0.962,0.985,492.412,30284.673,7198705.479406668,15.744,13.47877729061444,10478465.034001194,506.7896774400002,0.9766497460937411,0.02300000000000002,0.0024838227543814246,9.49445827952471,-89.90742396313362,0.9766497460937411
7.148,10.80324,38984.908,280.447462911838,9131.487,836.154,736,646.0925760368664,2.965,1.394603,15.547,0.1013,44.634,0.884,0.962,0.985,664.228,39649.136000000006,10933218.540451417,18.512,12.220859727124338,12367894.275129668,1638.980949632,0.9766497460937411,0.02300000000000002,0.0021289909323302194,11.147975445341793,-89.90742396313362,0.9766497460937411
8.206,12.34656,50995.945,323.330516792604,9314.906,933.612,736,646.0925760368664,3.576,1.394603,18.459,0.1013,60.999,1.208,0.962,0.985,876.212,51872.157,16488545.251177208,22.035,10.220662250809548,13649457.988255184,5260.091547359999,0.9766497460937411,0.02300000000000002,0.0018628670657910977,13.23602487589658,-89.90742396313362,0.9766497460937411
9.3,13.88988,72769.984,372.84547276509807,9772.384,1092.849,736,646.0925760368664,4.5,1.394603,22.616,0.1013,90.551,1.792,0.962,0.985,1290.174,74060.158,27131959.08758862,27.116,7.751049106710321,15140602.168568391,17339.960931327998,0.9766497460937411,0.02300000000000002,0.0016558818362602437,16.21680148400656,-89.90742396313362,0.9766497460937411
1.138,1.54332,2936.035,148.262857616945,6725.084,529.223,736,646.0925760368664,1.206,1.394603,6.49,0.1013,0.0,0.156,0.962,0.986,22.884,2958.919,435304.93916336715,7.696,9.893076916735208,2790416.2748995223,-248.25150355200003,0.9756592291099737,0.02400000000000002,0.015550890287461403,4.653654122355968,-89.90742396313362,0.9756592291099737
2.088,3.08664,3538.1,141.1026443606383,6810.929,534.019,736,646.0925760368664,1.219,1.394603,6.584,0.1013,20.406,0.177,0.962,0.986,45.75,3583.85,499235.2660123743,7.803,17.43864405794427,2820538.2244650875,-278.96222051099994,0.9756592291099737,0.02400000000000002,0.007775445143982608,4.721056816886239,-89.90742396313362,0.9756592291099737
3.144,4.6299600000000005,8378.847,145.2207487307189,7112.496,591.421,736,646.0925760368664,1.389,1.394603,7.499,0.1013,12.508,0.248,0.962,0.986,120.692,8499.538999999999,1216782.4348401378,8.888,18.669193540859197,4906380.783667337,-318.68450169599987,0.9756592291099737,0.02400000000000002,0.005183630096044384,5.377157513643668,-89.90742396313362,0.9756592291099737
4.161,6.17328,14723.33,162.0501558562443,7786.892,646.062,736,646.0925760368664,1.658,1.394603,8.919,0.1013,17.418,0.345,0.962,0.986,227.566,14950.896,2385917.9212229173,10.577,17.893565212204766,6915704.117482165,-328.18960796999994,0.9756592291099737,0.02400000000000002,0.0038877225720542804,6.395368431015852,-89.90742396313362,0.9756592291099737
5.14,7.7166,21634.56,201.51505221014952,8493.124,714.206,736,640.605,2.079,1.394603,11.089,1.026,25.464,0.504,0.962,0.986,350.624,21985.184,4359689.487943613,13.168000000000001,15.310714282676445,8650177.553727372,-144.6396295679999,0.9756592291099737,0.02400000000000002,0.003110178057653501,7.951366804746584,-95.39499999999998,0.9756592291099737
6.175,9.25992,29792.586,241.6285827272659,8826.626,781.756,736,646.0925760368664,2.502,1.394603,13.228,0.1013,34.648,0.686,0.962,0.986,492.592,30285.178,7198740.330960183,15.73,13.498425654008974,10493790.568383096,493.74292967999975,0.9756592291099737,0.02400000000000002,0.0025918150480501822,9.485136630281161,-89.90742396313362,0.9756592291099737
7.148,10.80324,38984.526,280.447462911838,9131.994,835.129,736,646.0925760368664,2.965,1.394603,15.53,0.1013,44.553,0.882,0.962,0.986,664.39,39648.916,10933111.409520583,18.494999999999997,12.248571427182702,12395817.923221089,1617.05073411,0.9756592291099737,0.02400000000000002,0.0022215557554750116,11.135785596330997,-89.90742396313362,0.9756592291099737
8.206,12.34656,50995.498,323.3291554357874,9315.297,932.559,736,736.07,3.575,1.394603,18.438,1.041,60.9,1.206,0.962,0.986,876.124,51871.622,16488331.299367387,22.012999999999998,10.237611939449618,13671916.499170974,5218.1850400019985,0.9756592291099737,0.02400000000000002,0.0019438612860428843,13.220966827118541,0.07000000000005002,0.9756592291099737
9.3,13.88988,72771.01,372.8455774848532,9773.177,1091.969,736,646.0925760368664,4.499,1.394603,22.589,0.1013,90.446,1.79,0.962,0.986,1290.186,74061.196,27132349.247606024,27.087999999999997,7.7597094967732,15157737.008988967,17260.05400688,0.9756592291099737,0.02400000000000002,0.0017278766987063412,16.19744113557765,-89.90742396313362,0.9756592291099737
1.138,1.54332,3210.634,148.39082515770124,6728.6,536.775,736,646.0925760368664,1.216,1.394603,6.544,0.1013,0.0,0.165,0.962,0.987,23.036,3233.67,476428.62853937095,7.76,9.353454539785785,2887446.2318219775,-255.08769000000004,0.9746707192528196,0.025000000000000022,0.01619884404943896,4.692374819213783,-89.90742396313362,0.9746707192528196
2.088,3.08664,3367.034,141.26956765029902,6814.421,527.731,736,646.0925760368664,1.213,1.394603,6.543,0.1013,19.025,0.169,0.962,0.987,46.308,3413.342,475659.43744385696,7.756,18.264142001027132,2814552.882617761,-272.991507516,0.9746707192528196,0.025000000000000022,0.008099422024981883,4.691657769271972,-89.90742396313362,0.9746707192528196
3.144,4.6299600000000005,8379.018,145.2207487307189,7115.071,590.615,736,646.0925760368664,1.389,1.394603,7.492,0.1013,12.475,0.247,0.962,0.987,120.718,8499.736,1216807.2675881707,8.881,18.744777320346245,4926345.210913102,-318.917553695,0.9746707192528196,0.025000000000000022,0.005399614683379566,5.3721381640509875,-89.90742396313362,0.9746707192528196
4.161,6.17328,14723.392,162.0502605759994,7788.896,645.187,736,646.0925760368664,1.657,1.394603,8.91,0.1013,17.376,0.344,0.962,0.987,227.58,14950.972,2385929.510162585,10.567,17.945581390132098,6935841.597293607,-330.10961402399994,0.9746707192528196,0.025000000000000022,0.004049711012556542,6.388914981539549,-89.90742396313362,0.9746707192528196
5.14,7.7166,21634.734,201.51515692990463,8494.033,713.24,736,640.425,2.079,1.394603,11.078,1.026,25.408,0.503,0.962,0.987,350.6,21985.334,4359726.817146744,13.157,15.341153078461002,8667448.938926438,-150.62501995999995,0.9746707192528196,0.025000000000000022,0.00323976881005573,7.943479255386658,-95.57500000000005,0.9746707192528196
6.175,9.25992,29792.918,241.6272213704493,8827.657,780.661,736,646.0925760368664,2.502,1.394603,13.214,0.1013,34.576,0.685,0.962,0.987,492.494,30285.412,7198779.992857643,15.716000000000001,13.518131384887862,10509167.871250695,480.79620905999946,0.9746707192528196,0.025000000000000022,0.0026998073417189394,9.475097931095803,-89.90742396313362,0.9746707192528196
7.148,10.80324,38984.15,280.4475676315932,9132.5,834.107,736,646.0925760368664,2.964,1.394603,15.513,0.1013,44.473,0.881,0.962,0.987,664.292,39648.442,10933010.043685174,18.477,12.262474459448073,12409773.033421336,1597.0089973589995,0.9746707192528196,0.025000000000000022,0.002314120578619804,11.123595747320206,-89.90742396313362,0.9746707192528196
8.206,12.34656,50995.088,323.32800351848107,9315.699,931.512,736,735.91,3.574,1.394603,18.418,1.041,60.802,1.204,0.962,0.987,876.11,51871.198000000004,16488139.992289253,21.991999999999997,10.254617939347623,13694468.430996517,5176.838684415998,0.9746707192528196,0.025000000000000022,0.0020248555062946714,13.206625828282313,-0.09000000000003183,0.9746707192528196
9.3,13.88988,72771.474,372.84651996264927,9773.959,1091.09,736,646.0925760368664,4.498,1.394603,22.562,0.1013,90.341,1.788,0.962,0.987,1289.734,74061.208,27132590.833452415,27.060000000000002,7.768389261310492,15174827.087211931,17180.418895199997,0.9746707192528196,0.025000000000000022,0.0017998715611524387,16.178080787148744,-89.90742396313362,0.9746707192528196
1.138,1.54332,4261.478,148.26840776396637,6731.131,567.536,736,646.0925760368664,1.252,1.394603,6.737,0.1013,0.0,0.201,0.962,0.988,22.93,4284.408,631842.5577811719,7.989,7.678208951403875,3143495.3107802104,-270.5176380960001,0.9736842104277648,0.026000000000000023,0.01684679781141652,4.830765457983383,-89.90742396313362,0.9736842104277648
2.088,3.08664,3184.238,141.5033021437261,6818.288,520.649,736,646.0925760368664,1.207,1.394603,6.502,0.1013,17.479,0.16,0.962,0.988,47.084,3231.3219999999997,450580.1918115341,7.709,19.29149998794281,2816126.197062009,-265.62253744,0.9736842104277648,0.026000000000000023,0.008423398905981158,4.662258721657705,-89.90742396313362,0.9736842104277648
3.144,4.6299600000000005,8379.068,145.220853450474,7117.639,589.811,736,646.0925760368664,1.389,1.394603,7.484,0.1013,12.441,0.246,0.962,0.988,120.718,8499.786,1216815.4060795563,8.873,18.820975602105296,4946404.087743561,-319.0952092619999,0.9736842104277648,0.026000000000000023,0.005615599270714749,5.366401764516497,-89.90742396313362,0.9736842104277648
4.161,6.17328,14723.428,162.05036529575457,7790.899,644.315,736,646.0925760368664,1.657,1.394603,8.901,0.1013,17.334,0.343,0.962,0.988,227.556,14950.984,2385936.885805741,10.558,17.997900869388367,6956084.2131490735,-332.02750888999987,0.9736842104277648,0.026000000000000023,0.004211699453058804,6.382461532063246,-89.90742396313362,0.9736842104277648
5.14,7.7166,21634.527,201.51547108917,8494.932,712.274,736,646.0925760368664,2.079,1.394603,11.066,0.1013,25.353,0.502,0.962,0.988,350.548,21985.074999999997,4359691.900196368,13.145000000000001,15.371713144348263,8684645.217784667,-156.56289154,0.9736842104277648,0.026000000000000023,0.0033693595624579593,7.934874656084922,-89.90742396313362,0.9736842104277648
6.175,9.25992,29793.287,241.62617417289812,8828.69,779.568,736,646.0925760368664,2.502,1.394603,13.201,0.1013,34.505,0.683,0.962,0.988,492.48,30285.767,7198837.953845141,15.703,13.557715957019365,10540026.285199324,467.2732916319998,0.9736842104277648,0.026000000000000023,0.002807799635387697,9.465776281852255,-89.90742396313362,0.9736842104277648
7.148,10.80324,38983.753,280.44777707110336,9133.006,833.087,736,693.904,2.964,1.394603,15.496,1.035,44.392,0.879,0.962,0.988,664.284,39648.037,10932906.870738955,18.46,12.290375425222939,12437891.7741697,1575.3666715799998,0.9736842104277648,0.026000000000000023,0.002406685401764596,11.111405898309412,-42.096000000000004,0.9736842104277648
8.206,12.34656,50994.952,323.3271657604401,9316.108,930.471,736,646.0925760368664,3.574,1.394603,18.397,0.1013,60.706,1.202,0.962,0.988,875.96,51870.912,16488053.298249686,21.970999999999997,10.271680531591375,13717182.443326097,5135.812253881999,0.9736842104277648,0.026000000000000023,0.002105849726546458,13.191567779504274,-89.90742396313362,0.9736842104277648
9.3,13.88988,72772.304,372.8464152428941,9774.74,1090.214,736,646.0925760368664,4.497,1.394603,22.535,0.1013,90.237,1.786,0.962,0.988,1290.216,74062.52,27132892.675366126,27.032,7.777088465410017,15191989.179085625,17101.151546528,0.9736842104277648,0.026000000000000023,0.0018718664235985363,16.158720438719836,-89.90742396313362,0.9736842104277648
1.138,1.54332,4885.929,147.8169608996455,6731.175,584.817,736,646.0925760368664,1.272,1.394603,6.843,0.1013,0.0,0.223,0.962,0.989,22.408,4908.337,722223.1759514441,8.115,6.920717485685777,3238668.949002588,-273.587560035,0.9726996965649444,0.027000000000000024,0.017494751573394078,4.906772751815391,-89.90742396313362,0.9726996965649444
2.088,3.08664,3186.809,141.5181723489531,6820.944,519.984,736,646.0925760368664,1.207,1.394603,6.497,0.1013,17.33,0.159,0.962,0.989,47.132,3233.9410000000003,450991.3853051949,7.704,19.412830176469917,2836423.8051669965,-264.60577497599996,0.9726996965649444,0.027000000000000024,0.008747375786980434,4.658673471948648,-89.90742396313362,0.9726996965649444
3.144,4.6299600000000005,8379.184,145.220853450474,7120.212,589.008,736,646.0925760368664,1.389,1.394603,7.477,0.1013,12.408,0.246,0.962,0.989,120.712,8499.895999999999,1216832.2516985566,8.866,18.820975602105296,4946472.56586955,-320.5948437119999,0.9726996965649444,0.027000000000000024,0.005831583858049932,5.361382414923817,-89.90742396313362,0.9726996965649444
4.161,6.17328,14723.541,162.05036529575457,7792.91,643.445,736,646.0925760368664,1.657,1.394603,8.892,0.1013,17.292,0.342,0.962,0.989,227.582,14951.123,2385955.1974970195,10.549,18.05052631051154,6976477.183623893,-333.9160416899998,0.9726996965649444,0.027000000000000024,0.004373687893561066,6.376008082586943,-89.90742396313362,0.9726996965649444
5.14,7.7166,21634.924,201.51557580892512,8495.849,711.314,736,646.0925760368664,2.078,1.394603,11.055,0.1013,25.297,0.501,0.962,0.989,350.606,21985.53,4359774.167442333,13.133,15.402395206506506,8702144.045054128,-162.42482023800022,0.9726996965649444,0.027000000000000024,0.0034989503148601885,7.9269871067249955,-89.90742396313362,0.9726996965649444
6.175,9.25992,29793.627,241.62502225559183,8829.721,778.479,736,646.0925760368664,2.501,1.394603,13.187,0.1013,34.433,0.682,0.962,0.989,492.598,30286.225000000002,7198885.786949802,15.687999999999999,13.577595305927037,10555551.00571004,454.49199646400047,0.9726996965649444,0.027000000000000024,0.0029157919290564546,9.455737582666895,-89.90742396313362,0.9726996965649444
7.148,10.80324,38983.44,280.44767235134816,9133.512,832.071,736,646.0925760368664,2.963,1.394603,15.479,0.1013,44.312,0.877,0.962,0.989,664.218,39647.658,10932815.00824844,18.442,12.31840364739813,12466151.661347577,1553.8171920140005,0.9726996965649444,0.027000000000000024,0.002499250224909388,11.099216049298617,-89.90742396313362,0.9726996965649444
8.206,12.34656,50994.842,323.3268516011748,9316.518,929.433,736,646.0925760368664,3.573,1.394603,18.376,0.1013,60.609,1.2,0.962,0.989,876.13,51870.971999999994,16488001.711759353,21.949,10.2887999991426,13740001.425321128,5094.7931004,0.9726996965649444,0.027000000000000024,0.002186843946798245,13.176509730726236,-89.90742396313362,0.9726996965649444
9.3,13.88988,72773.472,372.8466246824044,9775.522,1089.344,736,646.0925760368664,4.496,1.394603,22.508,0.1013,90.134,1.784,0.962,0.989,1290.166,74063.63799999999,27133343.401619464,27.003999999999998,7.785807174451468,15209273.206333261,17022.395254784,0.9726996965649444,0.027000000000000024,0.0019438612860446338,16.13936009029093,-89.90742396313362,0.9726996965649444
1.138,1.54332,5853.884,146.73321615391214,6727.666,611.333,736,646.0925760368664,1.3,1.394603,7.003,0.1013,0.0,0.255,0.962,0.99,21.18,5875.064,858959.2263119278,8.303,6.052235291744221,3368467.5528434548,-263.9530757550001,0.9717171716190184,0.028000000000000025,0.018142705335371635,5.021500742505214,-89.90742396313362,0.9717171716190184
2.088,3.08664,3026.83,141.82699090680094,6825.274,513.178,736,646.0925760368664,1.202,1.394603,6.461,0.1013,15.486,0.15,0.962,0.99,48.176,3075.006,429286.1908864323,7.663,20.5775999862816,2861907.9373349436,-256.12274790000004,0.9717171716190184,0.028000000000000025,0.00907135266797971,4.632859674043438,-89.90742396313362,0.9717171716190184
3.144,4.6299600000000005,8379.282,145.22095817022915,7122.785,588.207,736,646.0925760368664,1.388,1.394603,7.47,0.1013,12.374,0.245,0.962,0.99,120.724,8500.006,1216847.360818554,8.858,18.89779591065396,4966723.91968115,-320.74184653000003,0.9717171716190184,0.028000000000000025,0.006047568445385115,5.356363065331137,-89.90742396313362,0.9717171716190184
4.161,6.17328,14723.708,162.0504700155097,7794.927,642.578,736,608.769,1.657,1.394603,8.883,1.022,17.25,0.341,0.962,0.99,227.57,14951.278,2385983.80177112,10.54,18.10346040524825,6997019.944490962,-335.77174708000007,0.9717171716190184,0.028000000000000025,0.004535676334063327,6.36955463311064,-127.231,0.9717171716190184
5.14,7.7166,21635.097,201.51568052868024,8496.759,710.356,736,646.0925760368664,2.078,1.394603,11.044,0.1013,25.242,0.5,0.962,0.99,350.554,21985.651,4359811.295259008,13.122,15.433199996913359,8719622.588774092,-168.25028400000002,0.9717171716190184,0.028000000000000025,0.0036285410672624177,7.919099557365071,-89.90742396313362,0.9717171716190184
6.175,9.25992,29793.893,241.62366089877528,8830.748,777.394,736,646.0925760368664,2.501,1.394603,13.173,0.1013,34.362,0.68,0.962,0.99,492.564,30286.457,7198909.499086395,15.674,13.617529409762126,10586631.614746664,441.19049808000005,0.9717171716190184,0.028000000000000025,0.0030237842227252123,9.445698883481535,-89.90742396313362,0.9717171716190184
7.148,10.80324,38982.99,280.44798651061353,9134.017,831.056,736,646.0925760368664,2.962,1.394603,15.462,0.1013,44.232,0.876,0.962,0.99,664.398,39647.388,10932701.053663382,18.424,12.332465752016843,12480252.342939906,1534.1490877440006,0.9717171716190184,0.028000000000000025,0.0025918150480541803,11.087026200287823,-89.90742396313362,0.9717171716190184
8.206,12.34656,50994.756,323.32653744190947,9316.927,928.399,736,735.437,3.572,1.394603,18.356,1.041,60.513,1.198,0.962,0.99,875.932,51870.688,16487957.885175038,21.928,10.30597662685259,13762903.07495722,5054.272475856,0.9717171716190184,0.028000000000000025,0.0022678381670500317,13.162168731890008,-0.5629999999999882,0.9717171716190184
9.3,13.88988,72774.288,372.8467294021595,9776.295,1088.473,736,646.0925760368664,4.494,1.394603,22.481,0.1013,90.03,1.782,0.962,0.99,1290.032,74064.32,27133655.265370823,26.975,7.79454545410805,15226518.105414238,16943.18324985,0.9717171716190184,0.028000000000000025,0.0020158561484907313,16.11999974186202,-89.90742396313362,0.9717171716190184
